ID	Name	SMILES	Origin	Source	InChiKey	recognized_monomers	nerpa2_supported_monomers	Cluster
BGC0001716.0	odilorhabdin NOSO-95A	C1C[C@H](N(C1)C(=O)[C@@H](CCCN)NC(=O)CNC(=O)[C@H]([C@H](CN)O)NC(=O)[C@H]([C@H](CN)O)NC(=O)[C@H](CCCCN)N)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC[C@@H](CN)O)C(=O)N/C(=C\CCN=C(N)N)/C(=O)N[C@@H](CC[C@@H](CN)O)C(=O)NCCCCN	Xenorhabdus nematophila AN6/1	MIBiG4.0	ZDDTZHKHBWNHBP-XEABWGDRSA-N	10	9	4002
BGC0001716.1	odilorhabdin NOSO-95B	C1C[C@H](N(C1)C(=O)[C@@H](CCCN)NC(=O)CNC(=O)[C@H]([C@H](CN)O)NC(=O)[C@H]([C@H](CN)O)NC(=O)[C@H](CCCCN)N)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC[C@@H](CN)O)C(=O)N/C(=C\CCN=C(N)N)/C(=O)N[C@@H](CCCCN)C(=O)NCCCCN	Xenorhabdus nematophila AN6/1	MIBiG4.0	UYHIETONVGCMMA-CCUWYPMBSA-N	10	9	870
BGC0001716.2	odilorhabdin NOSO-95C	C1C[C@H](N(C1)C(=O)[C@@H](CCCN)NC(=O)CNC(=O)[C@H]([C@H](CN)O)NC(=O)[C@H]([C@H](CN)O)NC(=O)[C@H](CCCCN)N)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CCCCN)C(=O)N/C(=C\CCN=C(N)N)/C(=O)N[C@@H](CCCCN)C(=O)NCCCCN	Xenorhabdus nematophila AN6/1	MIBiG4.0	VFODIGMPMDOVDF-SLXJRBCYSA-N	10	9	3869
BGC0001763.0	rufomycin	C/C=C/C[C@H]1C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)NC(C(=O)N1)CC(C)C)CC(C)C)C)C)CC2=CC(=C(C=C2)O)[N+](=O)[O-])CC(C)C)C)CC3=CN(C4=CC=CC=C43)C(C)(C)C=C	Streptomyces atratus	MIBiG4.0	HCKHGXRBMDZKJV-YOHGAQRXSA-N	6	6	2951
BGC0001767.0	salinichelin A	CC(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)N[C@H](CCCN=C(N)N)C(=O)N(O)CCC[C@@H]1NC(=O)[C@H](CCCN(O)C=O)NC1=O	Salinispora pacifica CNY331	MIBiG4.0	KTNBRCZOASCKCF-XSDIEEQYSA-N	4	4	3534
BGC0001767.1	salinichelin B	CC(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)N[C@H](CCCN=C(N)N)C(=O)N(O)CCC[C@@H]1NC(=O)[C@H](CCCN(O)C(C)=O)NC1=O	Salinispora pacifica CNY331	MIBiG4.0	NURAPJVEDOAWHT-MYGLTJDJSA-N	4	4	1345
BGC0001767.2	salinichelin C	CCC(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)N[C@H](CCCN=C(N)N)C(=O)N(O)CCC[C@@H]1NC(=O)[C@H](CCCN(O)C=O)NC1=O	Salinispora pacifica CNY331	MIBiG4.0	VFZHLZUBKUUZOV-XSDIEEQYSA-N	4	4	833
BGC0001768.0	sansalvamide	CC(C)C[C@@H]1NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)OC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2=CC=CC=C2)NC1=O)C(C)C	[Nectria] haematococca mpVI 77-13-4	MIBiG4.0	YIRQWXGQCMAHIW-IRGGMKSGSA-N	5	5	7246
BGC0001792.0	surugamide A	CC[C@H](C)[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](C)NC1=O)[C@@H](C)CC)[C@H](C)CC)[C@@H](C)CC	Streptomyces albidoflavus	MIBiG4.0	NPYICXUUGUJPMM-AFDSXNTISA-N	8	8	3744
BGC0001792.1	surugamide D	CC[C@H](C)[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](C)NC1=O)C(C)C)[C@H](C)CC)[C@@H](C)CC	Streptomyces albidoflavus	MIBiG4.0	POJKUXRIPCIWMZ-SGOJMVJPSA-N	8	8	5880
BGC0001796.0	tauramamide	CC(C)CCCCCC(=O)N[C@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CO)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O	Brevibacillus laterosporus DSM 25	MIBiG4.0	BEFCZECQSOKHON-OSWUWPNASA-N	5	5	5101
BGC0001800.0	theonellamide	C[C@H]([C@H]1C(=O)NC[C@@H](C(=O)N[C@@H](C[C@H](CC(=O)N[C@H]2CC3=CN(C[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)[C@H](C(=O)N)O)CC(=O)N)NC(=O)[C@@H](NC(=O)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@H](C)O)CO)CC4=CC=CC=C4)[C@H](/C=C(\C)/C=C/C5=CC=CC=C5)O)CO)C=[N+]3[C@H]6[C@@H]([C@H]([C@H]([C@H](O6)CO)O)O)O)O)C(=O)[O-])O)C7=CC=C(C=C7)Br	Candidatus Entotheonella serta	MIBiG4.0	WVJFAKMMDQFEDM-UZGFQBTNSA-N	12	9	3548
BGC0001806.0	tolaasin A	CCC(C)C1NC(=O)C(NC(=O)C(\NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C2CCCN2C(=O)C(\NC(=O)CCCC(O)=O)=C\C)C(C)C)C(C)C)C(C)C)C(C)C)=C\C)C(C)OC(=O)C(CCCCN)NC(=O)C(CCN)NC(=O)C(CCO)NC1=O	Pseudomonas tolaasii	MIBiG4.0	FLJZFCSEBDJGSB-QKYGQZSFSA-N	19	18	4949
BGC0001807.0	totopotensamide A	CC[C@H](C)[C@H]1C(=O)NCC(=O)N[C@@H]([C@H](C(=O)N[C@@H](C(=O)N1)C2=CC(=C(C(=C2Cl)O)C)O)NC(=O)[C@H](C)NC(=O)[C@@H]([C@@H](C)O)NC(=O)CC(=O)C(C)CC(C)C[C@H](C)[C@H]([C@H](C)[C@@H]([C@@H](C)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)OC)O)O)O)C	Streptomyces pactum	MIBiG4.0	VQJONPIPGATABZ-QSPCRYKTSA-N	5	4	2122
BGC0001807.1	totopotensamide B	CC[C@H](C)[C@H]1C(=O)NCC(=O)N[C@@H]([C@H](C(=O)N[C@@H](C(=O)N1)C2=CC(=C(C(=C2Cl)O)C)O)NC(=O)[C@H](C)NC(=O)[C@@H]([C@@H](C)O)NC(=O)CC(=O)C(C)CC(C)C[C@H](C)[C@H]([C@H](C)[C@@H](C(C)O)O)O)C	Streptomyces pactum	MIBiG4.0	LACOKYPQGAPLII-RSHHAGFJSA-N	5	4	6341
BGC0001822.0	vioprolide A	C/C=C\1/C(=O)N2CCCCC2C(=O)NC(C(=O)N(C(C(=O)OCC(C(=O)NC(C(=O)NC(C(=O)N3C(CC3C4=NC(CS4)C(=O)N1)C)CC(C)C)C)O)C(C)C)C)C(C)O	Cystobacter sp.	MIBiG4.0	ABYMZHOAONVEQS-VROXFSQNSA-N	7	7	2327
BGC0001822.1	vioprolide B	C/C=C/1\C(=O)N2CCCC[C@H]2C(=O)N[C@H](C(=O)N([C@H](C(=O)OC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N3CCC[C@H]3C4=N[C@@H](CS4)C(=O)N1)CC(C)C)C)O)C(C)C)C)[C@@H](C)O	Cystobacter sp.	MIBiG4.0	IZOPWWYKURDOPQ-UQFFWAJQSA-N	8	8	3427
BGC0001822.2	vioprolide C	C/C=C/1\C(=O)N2CCCC2C(=O)NC(C(=O)N(C(C(=O)OCC(C(=O)NC(C(=O)NC(C(=O)N3C(CC3C4=NC(CS4)C(=O)N1)C)CC(C)C)C)O)C(C)C)C)C(C)O	Cystobacter sp.	MIBiG4.0	BQBXRXMBEZLFPI-AUEPDCJTSA-N	7	7	5241
BGC0001822.3	vioprolide D	C/C=C/1\C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N([C@H](C(=O)OC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N3CCC[C@H]3C4=N[C@@H](CS4)C(=O)N1)CC(C)C)C)O)C(C)C)C)	Cystobacter sp.	MIBiG4.0	WEVFPBZIWNINHC-FUGRQLTRSA-N	8	8	2258
BGC0001825.0	xenematide	C[C@H]1OC(=O)CCNC(=O)C(CC2=CNC3=C2C=CC=C3)NC(=O)C(CC2=CNC3=C2C=CC=C3)NC(=O)[C@H]1NC(=O)CC1=CC=CC=C1	Xenorhabdus nematophila AN6/1	MIBiG4.0	OHLKJNUNPSYJEE-RWBJUYEISA-N	5	4	1883
BGC0001833.0	icosalide A	CCCCCCCC1CC(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)OC(CCCCC)CC(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)O1	Burkholderia gladioli	MIBiG4.0	YCLORVUKJQGWLJ-UHFFFAOYSA-N	4	4	385
BGC0001833.1	icosalide B	CCCCC[C@H](CC(N[C@@H](C(N[C@@H](C(O[C@H](CCCCC)CC1=O)=O)CC(C)C)=O)CO)=O)OC([C@H](CO)NC([C@@H](CC(C)C)N1)=O)=O	Burkholderia gladioli	MIBiG4.0	HZQBTVDHJQJQOP-PYFBZWTESA-N	4	4	6450
BGC0001840.0	detoxin S1	O=C(CCCCCC)N[C@H](C(O[C@@H](CC(O)=O)[C@]1([H])CCCN1C([C@@H](N)C(C)C)=O)=O)CC2=CC=CC=C2	Streptomyces sp. NRRL S-325	MIBiG4.0	RRAGXSHBLBJERY-HZLPDVBGSA-N	3	3	3017
BGC0001841.0	detoxin P1	O=C(CC(C)C)N[C@H](C(O[C@@H](CC(O)=O)[C@]1([H])CCCN1C([C@@H](N)C(C)C)=O)=O)CC2=CC=C(O)C=C2	Amycolatopsis jejuensis	MIBiG4.0	RTACLCLOISNWAI-CIEVZJJWSA-N	3	3	1092
BGC0001841.1	detoxin P2	O=C(CC(C)C)N[C@H](C(O[C@@H](CC(O)=O)[C@]1([H])CCCN1C([C@@H](N)C(C)CO)=O)=O)CC2=CC=CC=C2	Amycolatopsis jejuensis	MIBiG4.0	JBYNVIURIJPAEN-OBAPVSJKSA-N	3	2	4401
BGC0001841.2	detoxin P3	O=C(CC(C)C)N[C@H](C(O[C@@H](CC(O)=O)[C@]1([H])CCCN1C([C@@H](N)C(C)C)=O)=O)CC2=CC=CC=C2	Amycolatopsis jejuensis	MIBiG4.0	LIFRIUCFICDNIR-CIEVZJJWSA-N	3	3	3210
BGC0001842.0	gacamide A	CCCCCCC[C@@H](O)CC(N[C@H](CC(C)C)C(N[C@H](CC(O)=O)C(N[C@@H](C(N[C@@H]([C@H](C)CC)C(N[C@@H](C(N[C@H](CCC(N)=O)C(N[C@@H](C(N[C@H]1CC(C)C)=O)COC([C@H]([C@H](CC)C)NC([C@@H](CO)NC([C@H](CC(C)C)NC1=O)=O)=O)=O)=O)=O)CC(C)C)=O)=O)CCC(N)=O)=O)=O)=O	Pseudomonas fluorescens Pf0-1	MIBiG4.0	WTINGRXDSLFUKC-GGENCQROSA-N	11	11	4770
BGC0001844.0	holrhizin A	CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)[C@@H](C)CC)[C@@H](C)CC)C(C)C	Paraburkholderia rhizoxinica HKI 454	MIBiG4.0	AOSJRZIKVHUEBB-ZDTXDFEDSA-N	6	6	4711
BGC0001844.1	holrhizin B	CCCCCCCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@H](C(C)C)C(O)=O	Paraburkholderia rhizoxinica HKI 454	MIBiG4.0	LQVPMUGBAJMPEB-NKHATCEVSA-N	6	6	1395
BGC0001844.2	holrhizin C	CCCCCCCC(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(O)=O	Paraburkholderia rhizoxinica HKI 454	MIBiG4.0	LOJYSDVKJYYIKK-BCMMWQDXSA-N	6	6	7240
BGC0001844.3	holrhizin D	CCCCCCCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(O)=O	Paraburkholderia rhizoxinica HKI 454	MIBiG4.0	JZQMGUCXHBUSAJ-VMOCJBJQSA-N	5	5	2359
BGC0001846.0	valinomycin	C[C@H]1C(=O)N[C@H](C(=O)O[C@@H](C(=O)NC(C(=O)O[C@H](C(=O)N[C@H](C(=O)O[C@@H](C(=O)N[C@@H](C(=O)O[C@H](C(=O)N[C@H](C(=O)O[C@@H](C(=O)N[C@@H](C(=O)O1)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C	Streptomyces sp. CBMAI 2042	MIBiG4.0	FCFNRCROJUBPLU-UYBNATROSA-N	12	12	4534
BGC0001846.1	montanastatin	CC1C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)O1)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C	Streptomyces sp. CBMAI 2042	MIBiG4.0	NGUGHCRMWIKICS-UHFFFAOYSA-N	8	8	4995
BGC0001878.0	detoxin N2	[H]C1CCN(C(=O)[C@@H](N)C(C)CC)[C@]1([H])C(CC(O)=O)OC(=O)[C@H](CC1=CC=C(O)C=C1)NC([H])=O	Streptomyces sp. NRRL B-1347	MIBiG4.0	YHZYLDIUZSZOOB-PYBZOPHZSA-N	3	3	3926
BGC0001890.0	Amphi-enterobactin 1	CCCCCCCCCC(O)CC(=O)NC1COC(=O)C(COC(=O)C(COC(=O)C(COC1=O)NC(=O)C1=CC=CC(O)=C1O)NC(=O)C1=CC=CC(O)=C1O)NC(=O)C1=CC=CC(O)=C1O	Vibrio campbellii ATCC BAA-1116	MIBiG4.0	AFBSGQPOTIOCSW-UHFFFAOYSA-N	7	7	6864
BGC0001919.0	neoantimycin	CCC(C)C1C(=O)OC(C(C(=O)OC(C(=O)OC(C(C(C(=O)O1)(C)C)O)CC2=CC=CC=C2)C(C)C)NC(=O)C3=C(C(=CC=C3)NC=O)O)C	Streptomyces orinoci	MIBiG4.0	JIJATTFJYJZEBT-UHFFFAOYSA-N	3	3	2916
BGC0001943.1	vioprolides B	C/C=C/1\C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N([C@H](C(=O)OC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N3CCC[C@H]3C4=N[C@@H](CS4)C(=O)N1)CC(C)C)C)O)C(C)C)C)[C@@H](C)O	Cystobacter sp.	MIBiG4.0	FCAPHXCVBMYRGC-JQZLJULJSA-N	8	8	6651
BGC0001952.0	minutissamide A	CCC(=O)CCCCCCCCC[C@H](C)[C@@H]1[C@H](C(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N2CCC[C@H]2C(=O)N1)CC(=O)N)C)[C@@H](C)O)C)CC(=O)N)CC(=O)N)C(C)C)O	Anabaena minutissima UTEX B 1613	MIBiG4.0	HZHLPFLQTJCCHS-HFAMINCGSA-N	9	9	6571
BGC0001952.1	minutissamide C	CCC(CCCCCCCCC[C@H](C)[C@@H]1[C@H](C(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N2CCC[C@H]2C(=O)N1)CC(=O)N)C)[C@@H](C)O)C)CC(=O)N)CC(=O)N)C(C)C)O)O	Anabaena minutissima UTEX B 1613	MIBiG4.0	QBOXPOZQNMGPJN-MVNQSCNZSA-N	9	9	7069
BGC0001955.0	keratinimicin A	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H]7C(=O)N[C@@H](C8=C(C(=CC(=C8)O)O[C@@H]9[C@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)C1=C(C=CC(=C1)[C@H](C(=O)N7)NC(=O)[C@@H]5NC(=O)[C@@H](NC(=O)[C@@H]([C@@H](C1=CC=C(O4)C=C1)O)NC(=O)[C@@H](C1=CC(=C(C=C1)O)Cl)N)CC1=CC=CC=C1)O)C(=O)O)O[C@H]1C[C@@H]([C@H]([C@@H](O1)C)OC)N)Cl)CO)O)O)O)O)O	Amycolatopsis keratiniphila NRRL B24117	MIBiG4.0	FKHQEJYVISUSAG-ZDOBZRACSA-N	11	7	4344
BGC0001955.1	keratinimicin B	C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H]7C(=O)N[C@@H](C8=C(C(=CC(=C8)O)O)C9=C(C=CC(=C9)[C@H](C(=O)N7)NC(=O)[C@@H]5NC(=O)[C@@H](NC(=O)[C@@H]([C@@H](C1=CC=C(O4)C=C1)O)NC(=O)[C@@H](C1=CC(=C(C=C1)O)Cl)N)CC1=CC=CC=C1)O)C(=O)O)O[C@H]1C[C@@H]([C@H]([C@@H](O1)C)OC)N)Cl)CO)O)O)N)O	Amycolatopsis keratiniphila NRRL B24117	MIBiG4.0	OTZKSODHAKYYOG-ZMKDHLFFSA-N	10	7	5458
BGC0001955.2	keratinimicin C	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H]7C(=O)N[C@@H](C8=C(C(=CC(=C8)O)O[C@@H]9[C@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)C1=C(C=CC(=C1)[C@H](C(=O)N7)NC(=O)[C@@H]5NC(=O)[C@@H](NC(=O)[C@@H]([C@@H](C1=CC=C(O4)C=C1)O)NC(=O)C(=O)C1=CC(=C(C=C1)O)Cl)CC1=CC=CC=C1)O)C(=O)O)O[C@H]1C[C@@H]([C@H]([C@@H](O1)C)OC)N)Cl)CO)O)O)O)O)O	Amycolatopsis keratiniphila NRRL B24117	MIBiG4.0	IRTHRFHLWVUXGK-KDZXLANOSA-N	10	6	1745
BGC0001955.3	keratinimicin D	C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H]7C(=O)N[C@@H](C8=C(C(=CC(=C8)O)O[C@@H]9[C@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)C1=C(C=CC(=C1)[C@H](C(=O)N7)NC(=O)[C@@H]5NC(=O)[C@@H](NC(=O)[C@@H]([C@@H](C1=CC=C(O4)C=C1)O)NC(=O)C(=O)C1=CC(=C(C=C1)O)Cl)CC1=CC=CC=C1)O)C(=O)O)O[C@H]1C[C@@H]([C@H]([C@@H](O1)C)OC)N)Cl)CO)O)O)N)O	Amycolatopsis keratiniphila NRRL B24117	MIBiG4.0	XMPNSPSJHNSPFS-GQDQZSPTSA-N	10	6	4560
BGC0001966.0	BII-rafflesfungin	CC(NC(CC(OC(CNC1=O)=O)C(C)CCCCCCCCCCCC)=O)C(NC(CCC(O)=O)C(NC(CC(N)=O)C(NC(CO)C(NC(CO)C(NC(C(NC1C(O)C)=O)CO)=O)=O)=O)=O)=O	Phoma sp.	MIBiG4.0	HSMURMHPOJWFAE-UHFFFAOYSA-N	8	8	2472
BGC0001980.0	lokisin	CCCCCCC[C@H](CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(=O)O)C(=O)N[C@@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@H](NC(=O)C(NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CC(C)C)CC(C)C)CO)CC(C)C)CO)CC(C)C)[C@H](C)CC)CC(=O)O)C)O	Pseudomonas sp.	MIBiG4.0	GHXLBZVIYYOQOC-ASVOGJOYSA-N	11	11	445
BGC0001999.0	gramibactin	O=C(N[C@H]([C@H](C(O)=O)O[H])C(N[C@@H]([C@@H](C)OC([C@H](NC(CN1)=O)CCC/[N+]([O-])=N/O)=O)C(N[C@H]([C@H](O)C)C(N[C@H](CCC/[N+]([O-])=N/O)C1=O)=O)=O)=O)CCCCCCC	Paraburkholderia graminis C4D1M	MIBiG4.0	ZONNUJBBGHLVGY-INJBYLFHSA-N	6	4	6182
BGC0002017.0	potensibactin	O=C(NCC(NCC(NC(CO)C(NC(CO)C(NC(CCCN(O)C(C)=O)C(NC(CCCN1O)C1=O)=O)=O)=O)=O)=O)C2=CC=CC(O)=C2O	Nocardiopsis potens DSM 45234	MIBiG4.0	ZOFVRDQQGQLYFI-UHFFFAOYSA-N	7	7	2239
BGC0002044.0	empedopeptin	CCCCCCCCCCC[C@H]1CC(=O)N2CCC[C@H]2C(=O)N[C@@H](C(=O)N3CCC[C@@H]3C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N4CC[C@H]([C@H]4C(=O)N[C@@H](C(=O)O1)[C@@H](C(=O)O)O)O)CO)[C@@H](C(=O)O)O)CCCN=C(N)N)CO	Massilia sp. YMA4	MIBiG4.0	WSCOCOSDPASNLN-KWFINCGOSA-N	8	8	4283
BGC0002048.0	endopyrrole B	CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)C1=CC=C[NH]1)C(C)C)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](CO)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)O)[C@@H](C)O)C(C)C	Mycetohabitans rhizoxinica HKI 454	MIBiG4.0	CXGWXLRCEXFRJA-LCCPBSOMSA-N	7	7	6722
BGC0002048.1	endopyrrole A	CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)C1=CC=C[NH]1)C(C)C)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N[C@H](CO)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)O[C@@H]1C)C(C)C	Mycetohabitans rhizoxinica HKI 454	MIBiG4.0	KRMWEQCPKUMYBI-DKKFUSLWSA-N	8	8	2562
BGC0002051.0	antipain	CC(C)[C@H](C(=O)N[C@@H](CCCN=C(N)N)C=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)N[C@H](CC1=CC=CC=C1)C(=O)O	Streptomyces sp.	MIBiG4.0	SDNYTAYICBFYFH-UWHLTILDSA-N	4	3	3394
BGC0002071.0	virginiafactin A	CCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)C	Pseudomonas sp. QS1027	MIBiG4.0	BSSWFLXSPXRCKV-LSCJSURTSA-N	8	8	2066
BGC0002071.1	virginiafactin B	CCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)CC	Pseudomonas sp. QS1027	MIBiG4.0	QXRJHCKZVAJRMP-LEIMUPEMSA-N	8	8	1657
BGC0002073.0	dehydroxynocardamine	C1CCNC(=O)CCC(=O)NCCCCCN(C(=O)CCC(=O)NCCCCCN(C(=O)CCC(=O)NCC1)O)O	Corynebacterium propinquum	MIBiG4.0	ABHHIGWFFMCQOC-UHFFFAOYSA-N	3	0	1135
BGC0002078.0	omnipeptin	CC1CN2C(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@@H](C(C)C)NC(=O)[C@H](CC3=C[NH]C4=C3C=CC(Cl)=C4)NC(=O)[C@H](C(C)C(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)C[C@H](N)C(=O)O)C(O)C3=CC=C(O)C=C3)C(C)O)COC(=O)[C@@H]2C1O	uncultured bacterium	MIBiG4.0	TVZYKKNRWFVGID-XMQDSMCMSA-N	9	9	876
BGC0002092.0	stechlisin B2	CCCCC[C@H](O)CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(=O)O)C(=O)N[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)O[C@@H]1C	Pseudomonas sp.	MIBiG4.0	NRWCATCBPJNWKD-GCCXYMPISA-N	11	11	287
BGC0002092.1	stechlisin C3	CCCCCCC[C@H](O)CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(=O)O)C(=O)N[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)O[C@@H]1C	Pseudomonas sp.	MIBiG4.0	PECYDWCMECOEMQ-FHIPJIAQSA-N	11	11	2999
BGC0002092.2	stechlisin D3	CCCCCCC[C@H](O)CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(=O)O)C(=O)N[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)O[C@@H]1C	Pseudomonas sp.	MIBiG4.0	HXUJSZUFTCICIQ-HDBYJYEHSA-N	11	11	798
